"Year","University","Program","Qualification","Count"
2008,"GUE","PSC","B1P",76
2008,"GUE","PSC","MDE",7
2008,"GUE","PSC","DDE",2
2008,"GUE","SSC","B1P",893
2008,"GUE","SSC","MDE",135
2008,"GUE","SSC","DDE",25
2007,"GUE","ABS","B1P",792
2007,"GUE","ABS","MDE",135
2007,"GUE","ABS","DDE",46
2007,"GUE","BCO","B1P",756
2007,"GUE","BCO","MDE",45
2007,"GUE","CSC","B1P",112
2007,"GUE","CSC","MDE",14
2007,"GUE","CSC","DDE",2
2007,"GUE","HUM","B1P",467
2007,"GUE","HUM","MDE",33
2007,"GUE","HUM","DDE",1
2007,"GUE","MAT","B1P",25
2007,"GUE","MAT","MDE",14
2007,"GUE","MAT","DDE",3
2007,"GUE","OAS","B1P",219
2007,"GUE","PSC","B1P",86
2007,"GUE","PSC","MDE",6
2007,"GUE","PSC","DDE",2
2007,"GUE","SSC","B1P",974
2007,"GUE","SSC","MDE",122
2007,"GUE","SSC","DDE",23
2006,"GUE","ABS","B1P",617
2006,"GUE","ABS","MDE",150
2006,"GUE","ABS","DDE",43
2006,"GUE","BCO","B1P",419
2006,"GUE","BCO","MDE",53
2006,"GUE","CSC","B1P",75
2006,"GUE","CSC","MDE",12
2006,"GUE","CSC","DDE",2
2006,"GUE","HUM","B1P",393
2006,"GUE","HUM","MDE",36
2006,"GUE","HUM","DDE",2
2006,"GUE","MAT","B1P",19
2006,"GUE","MAT","MDE",16
2006,"GUE","OAS","B1P",163
2006,"GUE","PSC","B1P",61
2006,"GUE","PSC","MDE",7
2006,"GUE","PSC","DDE",2
2006,"GUE","SSC","B1P",890
2006,"GUE","SSC","MDE",133
2006,"GUE","SSC","DDE",19
2005,"GUE","ABS","B1P",567
2005,"GUE","ABS","MDE",115
2005,"GUE","ABS","DDE",47
2005,"GUE","BCO","B1P",295
2005,"GUE","BCO","MDE",39
2005,"GUE","CSC","B1P",90
2005,"GUE","CSC","MDE",30
2005,"GUE","HUM","B1P",286
2005,"GUE","HUM","MDE",37
2005,"GUE","HUM","DDE",4
2005,"GUE","MAT","B1P",31
2005,"GUE","MAT","MDE",22
2005,"GUE","MAT","DDE",1
2005,"GUE","OAS","B1P",147
2005,"GUE","PSC","B1P",44
2005,"GUE","PSC","MDE",10
2005,"GUE","SSC","B1P",979
2005,"GUE","SSC","MDE",166
2005,"GUE","SSC","DDE",16
2015,"LAK","ABS","B1P",41
2015,"LAK","ABS","MDE",6
2015,"LAK","BCO","B1P",104
2015,"LAK","BCO","MDE",40
2015,"LAK","CSC","B1P",6
2015,"LAK","CSC","MDE",15
2015,"LAK","EDU","B1P",633
2015,"LAK","EDU","MDE",34
2015,"LAK","ENG","B1P",223
2015,"LAK","ENG","MDE",9
2015,"LAK","FAA","B1P",24
2015,"LAK","FOR","B1P",21
2015,"LAK","HUM","B1P",108
2015,"LAK","HUM","MDE",16
2015,"LAK","KRP","B1P",112
2015,"LAK","MAT","B1P",14
2015,"LAK","MED","B1P",26
2015,"LAK","NUR","B1P",143
2015,"LAK","NUR","MDE",20
2015,"LAK","OAS","B1P",159
2015,"LAK","OHP","MDE",30
2015,"LAK","PSC","B1P",33
2015,"LAK","PSC","MDE",13
2015,"LAK","SSC","B1P",392
2015,"LAK","SSC","MDE",38
2015,"LAK","SSC","DDE",6
2014,"LAK","ABS","B1P",72
2014,"LAK","ABS","MDE",10
2014,"LAK","BCO","B1P",130
2014,"LAK","BCO","MDE",38
2014,"LAK","CSC","B1P",7
2014,"LAK","CSC","MDE",9
2014,"LAK","EDU","B1P",681
2014,"LAK","EDU","MDE",54
2014,"LAK","EDU","DDE",7
2014,"LAK","ENG","B1P",208
2014,"LAK","ENG","MDE",19
2014,"LAK","FAA","B1P",36
2014,"LAK","FOR","B1P",16
2014,"LAK","FOR","MDE",11
2014,"LAK","FOR","DDE",11
2014,"LAK","HUM","B1P",141
2014,"LAK","HUM","MDE",14
2014,"LAK","KRP","B1P",105
2014,"LAK","MAT","B1P",14
2014,"LAK","MAT","MDE",6
2014,"LAK","MED","B1P",29
2014,"LAK","NUR","B1P",159
2014,"LAK","NUR","MDE",23
2014,"LAK","OAS","B1P",141
2014,"LAK","OHP","MDE",30
2014,"LAK","PSC","B1P",27
2014,"LAK","PSC","MDE",6
2014,"LAK","SSC","B1P",404
2014,"LAK","SSC","MDE",47
2013,"LAK","ABS","B1P",49
2013,"LAK","ABS","MDE",8
2013,"LAK","BCO","B1P",111
2013,"LAK","BCO","MDE",28
2013,"LAK","CSC","B1P",11
2013,"LAK","EDU","B1P",758
2013,"LAK","EDU","MDE",58
2013,"LAK","ENG","B1P",247
2013,"LAK","ENG","MDE",16
2013,"LAK","FAA","B1P",27
2013,"LAK","FOR","B1P",17
2013,"LAK","FOR","MDE",6
2013,"LAK","HUM","B1P",159
2013,"LAK","HUM","MDE",16
2013,"LAK","KRP","B1P",113
2013,"LAK","MAT","B1P",10
2013,"LAK","MED","B1P",23
2013,"LAK","NUR","B1P",173
2013,"LAK","NUR","MDE",13
2013,"LAK","OAS","B1P",167
2013,"LAK","OHP","MDE",32
2013,"LAK","PSC","B1P",29
2013,"LAK","PSC","MDE",9
2013,"LAK","SSC","B1P",384
2013,"LAK","SSC","MDE",52
2012,"LAK","ABS","B1P",60
2012,"LAK","ABS","MDE",11
2012,"LAK","ABS","DDE",5
2012,"LAK","BCO","B1P",98
2012,"LAK","BCO","MDE",30
2012,"LAK","CSC","B1P",11
2012,"LAK","CSC","MDE",4
2012,"LAK","EDU","B1P",854
2012,"LAK","EDU","MDE",36
2012,"LAK","EDU","DDE",2
2012,"LAK","ENG","B1P",225
2012,"LAK","ENG","MDE",14
2012,"LAK","FAA","B1P",36
2012,"LAK","FOR","B1P",18
2012,"LAK","FOR","MDE",10
2012,"LAK","FOR","DDE",9
2012,"LAK","HUM","B1P",168
2012,"LAK","HUM","MDE",17
2012,"LAK","KRP","B1P",97
2012,"LAK","KRP","MDE",8
2012,"LAK","MAT","B1P",11
2012,"LAK","MAT","MDE",2
2012,"LAK","MED","B1P",23
2012,"LAK","NUR","B1P",158
2012,"LAK","NUR","MDE",10
2012,"LAK","OAS","B1P",144
2012,"LAK","OHP","MDE",17
2012,"LAK","PSC","B1P",22
2012,"LAK","PSC","MDE",10
2012,"LAK","SSC","B1P",348
2012,"LAK","SSC","MDE",39
2012,"LAK","SSC","DDE",4
2011,"LAK","ABS","B1P",57
2011,"LAK","ABS","MDE",4
2011,"LAK","ABS","DDE",2
2011,"LAK","BCO","B1P",115
2011,"LAK","BCO","MDE",21
2011,"LAK","CSC","B1P",9
2011,"LAK","CSC","MDE",2
2011,"LAK","EDU","B1P",859
2011,"LAK","EDU","MDE",19
2011,"LAK","EDU","DDE",2
2011,"LAK","ENG","B1P",234
2011,"LAK","ENG","MDE",20
2011,"LAK","FAA","B1P",29
2011,"LAK","FOR","B1P",27
2011,"LAK","FOR","MDE",6
2011,"LAK","FOR","DDE",1
2011,"LAK","HUM","B1P",169
2011,"LAK","HUM","MDE",17
2011,"LAK","KRP","B1P",83
2011,"LAK","KRP","MDE",4
2011,"LAK","MAT","B1P",8
2011,"LAK","MED","B1P",27
2011,"LAK","NUR","B1P",155
2011,"LAK","NUR","MDE",6
2011,"LAK","OAS","B1P",146
2011,"LAK","OHP","MDE",21
2011,"LAK","PSC","B1P",35
2011,"LAK","PSC","MDE",8
2011,"LAK","SSC","B1P",350
2011,"LAK","SSC","MDE",39
2011,"LAK","SSC","DDE",3
2010,"LAK","ABS","B1P",59
2010,"LAK","ABS","MDE",11
2010,"LAK","BCO","B1P",113
2010,"LAK","BCO","MDE",25
2010,"LAK","CSC","B1P",10
2010,"LAK","CSC","MDE",3
2010,"LAK","EDU","B1P",1040
2010,"LAK","EDU","MDE",46
2010,"LAK","EDU","DDE",3
2010,"LAK","ENG","B1P",197
2010,"LAK","ENG","MDE",21
2010,"LAK","FAA","B1P",26
2010,"LAK","FOR","B1P",24
2010,"LAK","FOR","MDE",13
2010,"LAK","FOR","DDE",1
2010,"LAK","HUM","B1P",264
2010,"LAK","HUM","MDE",19
2010,"LAK","KRP","B1P",100
2010,"LAK","KRP","MDE",4
2010,"LAK","MAT","B1P",17
2010,"LAK","MAT","MDE",1
2010,"LAK","MED","B1P",21
2010,"LAK","NUR","B1P",145
2010,"LAK","OAS","B1P",144
2010,"LAK","OHP","MDE",41
2010,"LAK","PSC","B1P",21
2010,"LAK","PSC","MDE",8
2010,"LAK","SSC","B1P",428
2010,"LAK","SSC","MDE",38
2010,"LAK","SSC","DDE",4
2009,"LAK","ABS","B1P",57
2009,"LAK","ABS","MDE",14
2009,"LAK","BCO","B1P",114
2009,"LAK","BCO","MDE",11
2009,"LAK","CSC","B1P",6
2009,"LAK","CSC","MDE",7
2009,"LAK","EDU","B1P",708
2009,"LAK","EDU","MDE",25
2009,"LAK","EDU","DDE",1
2009,"LAK","ENG","B1P",185
2009,"LAK","ENG","MDE",23
2009,"LAK","FAA","B1P",24
2009,"LAK","FOR","B1P",28
2009,"LAK","FOR","MDE",11
2009,"LAK","FOR","DDE",4
2009,"LAK","HUM","B1P",194
2009,"LAK","HUM","MDE",23
2009,"LAK","KRP","B1P",81
2009,"LAK","KRP","MDE",7
2009,"LAK","MAT","B1P",17
2009,"LAK","MAT","MDE",3
2009,"LAK","MED","B1P",24
2009,"LAK","NUR","B1P",154
2009,"LAK","OAS","B1P",51
2009,"LAK","OHP","MDE",33
2009,"LAK","PSC","B1P",21
2009,"LAK","PSC","MDE",10
2009,"LAK","SSC","B1P",362
2009,"LAK","SSC","MDE",51
2009,"LAK","SSC","DDE",1
2008,"LAK","ABS","B1P",69
2008,"LAK","ABS","MDE",12
2008,"LAK","BCO","B1P",125
2008,"LAK","BCO","MDE",12
2008,"LAK","CSC","B1P",7
2008,"LAK","EDU","B1P",688
2008,"LAK","EDU","MDE",28
2008,"LAK","EDU","DDE",2
2008,"LAK","ENG","B1P",202
2008,"LAK","ENG","MDE",13
2008,"LAK","FAA","B1P",25
2008,"LAK","FOR","B1P",31
2008,"LAK","FOR","MDE",9
2008,"LAK","HUM","B1P",203
2008,"LAK","HUM","MDE",19
2008,"LAK","KRP","B1P",79
2008,"LAK","KRP","MDE",4
2008,"LAK","MAT","B1P",22
2008,"LAK","MAT","MDE",4
2008,"LAK","NUR","B1P",127
2008,"LAK","NUR","MDE",17
2008,"LAK","OAS","B1P",61
2008,"LAK","OHP","MDE",27
2008,"LAK","PSC","B1P",21
2008,"LAK","PSC","MDE",2
2008,"LAK","SSC","B1P",386
2008,"LAK","SSC","MDE",50
2008,"LAK","SSC","DDE",4
2007,"LAK","ABS","B1P",100
2007,"LAK","ABS","MDE",10
2007,"LAK","BCO","B1P",124
2007,"LAK","BCO","MDE",8
2007,"LAK","CSC","B1P",11
2007,"LAK","EDU","B1P",592
2007,"LAK","EDU","MDE",18
2007,"LAK","ENG","B1P",215
2007,"LAK","ENG","MDE",17
2007,"LAK","FAA","B1P",32
2007,"LAK","FOR","B1P",37
2007,"LAK","FOR","MDE",5
2007,"LAK","HUM","B1P",231
2007,"LAK","HUM","MDE",17
2007,"LAK","KRP","B1P",140
2007,"LAK","KRP","MDE",4
2007,"LAK","MAT","B1P",21
2007,"LAK","MAT","MDE",7
2007,"LAK","NUR","B1P",144
2007,"LAK","NUR","MDE",5
2007,"LAK","OAS","B1P",62
2007,"LAK","OHP","MDE",27
2007,"LAK","PSC","B1P",21
2007,"LAK","PSC","MDE",8
2007,"LAK","SSC","B1P",440
2007,"LAK","SSC","MDE",40
2007,"LAK","SSC","DDE",3
2006,"LAK","ABS","B1P",89
2006,"LAK","ABS","MDE",10
2006,"LAK","BCO","B1P",114
2006,"LAK","BCO","MDE",11
2006,"LAK","CSC","B1P",11
2006,"LAK","EDU","B1P",599
2006,"LAK","EDU","MDE",23
2006,"LAK","EDU","DDE",1
2006,"LAK","ENG","B1P",213
2006,"LAK","ENG","MDE",13
2006,"LAK","FAA","B1P",22
2006,"LAK","FOR","B1P",25
2006,"LAK","FOR","MDE",8
2006,"LAK","HUM","B1P",214
2006,"LAK","HUM","MDE",4
2006,"LAK","KRP","B1P",98
2006,"LAK","KRP","MDE",6
2006,"LAK","MAT","B1P",17
2006,"LAK","MAT","MDE",10
2006,"LAK","NUR","B1P",135
2006,"LAK","NUR","MDE",2
2006,"LAK","OAS","B1P",66
2006,"LAK","OHP","MDE",19
2006,"LAK","PSC","B1P",19
2006,"LAK","PSC","MDE",6
2006,"LAK","SSC","B1P",392
2006,"LAK","SSC","MDE",33
2006,"LAK","SSC","DDE",4
2005,"LAK","ABS","B1P",45
2005,"LAK","ABS","MDE",8
2005,"LAK","BCO","B1P",95
2005,"LAK","BCO","MDE",14
2005,"LAK","CSC","B1P",10
2005,"LAK","EDU","B1P",677
2005,"LAK","EDU","MDE",21
2005,"LAK","EDU","DDE",1
2005,"LAK","ENG","B1P",174
2005,"LAK","ENG","MDE",10
2005,"LAK","FAA","B1P",17
2005,"LAK","FOR","B1P",26
2005,"LAK","FOR","MDE",7
2005,"LAK","HUM","B1P",191
2005,"LAK","HUM","MDE",3
2005,"LAK","KRP","B1P",89
2005,"LAK","KRP","MDE",3
2005,"LAK","MAT","B1P",19
2005,"LAK","MAT","MDE",13
2005,"LAK","NUR","B1P",88
2005,"LAK","NUR","MDE",13
2005,"LAK","OAS","B1P",62
2005,"LAK","OHP","MDE",7
2005,"LAK","PSC","B1P",18
2005,"LAK","PSC","MDE",9
2005,"LAK","SSC","B1P",374
2005,"LAK","SSC","MDE",30
2005,"LAK","SSC","DDE",4
2015,"LAU","ABS","B1P",98
2015,"LAU","ABS","MDE",17
2015,"LAU","BCO","B1P",509
2015,"LAU","BCO","MDE",148
2015,"LAU","CSC","B1P",14
2015,"LAU","EDU","B1P",371
2015,"LAU","ENG","B1P",78
2015,"LAU","ENG","MDE",10
2015,"LAU","FAA","B1P",20
2015,"LAU","HUM","B1P",152
2015,"LAU","HUM","MDE",8
2015,"LAU","KRP","B1P",96
2015,"LAU","KRP","MDE",6
2015,"LAU","MAT","MDE",9
2015,"LAU","MED","B1P",36
2015,"LAU","NUR","B1P",114
2015,"LAU","NUR","MDE",14
2015,"LAU","OAS","B1P",22
2015,"LAU","OAS","DDE",7
2015,"LAU","OHP","B1P",33
2015,"LAU","PSC","B1P",15
2015,"LAU","PSC","MDE",9
2015,"LAU","SSC","B1P",537
2015,"LAU","SSC","MDE",43
2015,"LAU","TRE","B1P",17
2014,"LAU","ABS","B1P",100
2014,"LAU","ABS","MDE",19
2014,"LAU","BCO","B1P",508
2014,"LAU","BCO","MDE",131
2014,"LAU","CSC","B1P",15
2014,"LAU","EDU","B1P",275
2014,"LAU","ENG","B1P",53
2014,"LAU","ENG","MDE",9
2014,"LAU","FAA","B1P",20
2014,"LAU","HUM","B1P",210
2014,"LAU","KRP","B1P",122
2014,"LAU","MAT","B1P",10
2014,"LAU","MAT","MDE",7
2014,"LAU","MED","B1P",32
2014,"LAU","NUR","B1P",136
2014,"LAU","NUR","MDE",11
2014,"LAU","OAS","B1P",16
2014,"LAU","OAS","MDE",7
2014,"LAU","OHP","B1P",38
2014,"LAU","PSC","B1P",38
2014,"LAU","PSC","MDE",22
2014,"LAU","SSC","B1P",581
2014,"LAU","SSC","MDE",48
2014,"LAU","TRE","B1P",14
2014,"LAU","TRE","MDE",7
2013,"LAU","ABS","B1P",85
2013,"LAU","ABS","MDE",12
2013,"LAU","BCO","B1P",534
2013,"LAU","BCO","MDE",141
2013,"LAU","CSC","B1P",10
2013,"LAU","EDU","B1P",288
2013,"LAU","ENG","B1P",74
2013,"LAU","ENG","MDE",9
2013,"LAU","FAA","B1P",27
2013,"LAU","HUM","B1P",210
2013,"LAU","KRP","B1P",103
2013,"LAU","KRP","MDE",9
2013,"LAU","MAT","B1P",14
2013,"LAU","MAT","MDE",9
2013,"LAU","MED","B1P",33
2013,"LAU","NUR","B1P",124
2013,"LAU","NUR","MDE",17
2013,"LAU","OAS","B1P",18
2013,"LAU","OHP","B1P",41
2013,"LAU","PSC","B1P",29
2013,"LAU","PSC","MDE",15
2013,"LAU","SSC","B1P",566
2013,"LAU","SSC","MDE",32
2013,"LAU","TRE","B1P",6
2012,"LAU","ABS","B1P",82
2012,"LAU","ABS","MDE",17
2012,"LAU","ABS","DDE",8
2012,"LAU","BCO","B1P",524
2012,"LAU","BCO","MDE",151
2012,"LAU","CSC","B1P",13
2012,"LAU","EDU","B1P",325
2012,"LAU","ENG","B1P",58
2012,"LAU","ENG","MDE",8
2012,"LAU","ENG","DDE",2
2012,"LAU","FAA","B1P",28
2012,"LAU","HUM","B1P",271
2012,"LAU","HUM","MDE",6
2012,"LAU","KRP","B1P",83
2012,"LAU","KRP","MDE",3
2012,"LAU","MAT","B1P",10
2012,"LAU","MAT","MDE",6
2012,"LAU","MED","B1P",31
2012,"LAU","NUR","B1P",87
2012,"LAU","NUR","MDE",13
2012,"LAU","NUR","DDE",2
2012,"LAU","OAS","B1P",18
2012,"LAU","OAS","MDE",2
2012,"LAU","OAS","DDE",5
2012,"LAU","OHP","B1P",31
2012,"LAU","PSC","B1P",33
2012,"LAU","PSC","MDE",10
2012,"LAU","PSC","DDE",2
2012,"LAU","SSC","B1P",523
2012,"LAU","SSC","MDE",27
2012,"LAU","TRE","B1P",7
2011,"LAU","ABS","B1P",66
2011,"LAU","ABS","MDE",19
2011,"LAU","ABS","DDE",4
2011,"LAU","BCO","B1P",460
2011,"LAU","BCO","MDE",134
2011,"LAU","CSC","B1P",13
2011,"LAU","EDU","B1P",298
2011,"LAU","ENG","B1P",51
2011,"LAU","ENG","MDE",10
2011,"LAU","ENG","DDE",1
2011,"LAU","FAA","B1P",13
2011,"LAU","HUM","B1P",241
2011,"LAU","HUM","MDE",1
2011,"LAU","KRP","B1P",88
2011,"LAU","KRP","MDE",6
2011,"LAU","MAT","B1P",10
2011,"LAU","MED","B1P",32
2011,"LAU","NUR","B1P",106
2011,"LAU","NUR","MDE",3
2011,"LAU","NUR","DDE",2
2011,"LAU","OAS","B1P",21
2011,"LAU","OAS","MDE",4
2011,"LAU","OAS","DDE",1
2011,"LAU","OHP","B1P",30
2011,"LAU","PSC","B1P",26
2011,"LAU","PSC","MDE",18
2011,"LAU","PSC","DDE",1
2011,"LAU","SSC","B1P",521
2011,"LAU","SSC","MDE",38
2011,"LAU","TRE","B1P",11
2010,"LAU","ABS","B1P",78
2010,"LAU","ABS","MDE",14
2010,"LAU","ABS","DDE",7
2010,"LAU","BCO","B1P",420
2010,"LAU","BCO","MDE",122
2010,"LAU","CSC","B1P",16
2010,"LAU","EDU","B1P",368
2010,"LAU","ENG","B1P",23
2010,"LAU","ENG","MDE",9
2010,"LAU","ENG","DDE",1
2010,"LAU","FAA","B1P",23
2010,"LAU","HUM","B1P",258
2010,"LAU","HUM","MDE",9
2010,"LAU","KRP","B1P",99
2010,"LAU","KRP","MDE",5
2010,"LAU","MAT","B1P",13
2010,"LAU","MED","B1P",31
2010,"LAU","NUR","B1P",80
2010,"LAU","NUR","MDE",6
2010,"LAU","OAS","B1P",15
2010,"LAU","OAS","MDE",12
2010,"LAU","OAS","DDE",1
2010,"LAU","OHP","B1P",29
2010,"LAU","PSC","B1P",32
2010,"LAU","PSC","MDE",11
2010,"LAU","PSC","DDE",1
2010,"LAU","SSC","B1P",565
2010,"LAU","SSC","MDE",28
2009,"LAU","ABS","B1P",110
2009,"LAU","ABS","MDE",17
2009,"LAU","ABS","DDE",4
2009,"LAU","BCO","B1P",365
2009,"LAU","BCO","MDE",138
2009,"LAU","CSC","B1P",22
2009,"LAU","EDU","B1P",280
2009,"LAU","ENG","B1P",12
2009,"LAU","ENG","MDE",6
2009,"LAU","ENG","DDE",2
2009,"LAU","FAA","B1P",34
2009,"LAU","HUM","B1P",290
2009,"LAU","HUM","MDE",8
2009,"LAU","KRP","B1P",116
2009,"LAU","KRP","MDE",2
2009,"LAU","MAT","B1P",16
2009,"LAU","MED","B1P",31
2009,"LAU","NUR","B1P",101
2009,"LAU","NUR","MDE",9
2009,"LAU","NUR","DDE",1
2009,"LAU","OAS","B1P",28
2009,"LAU","OAS","MDE",10
2009,"LAU","OHP","B1P",27
2009,"LAU","PSC","B1P",32
2009,"LAU","PSC","MDE",15
2009,"LAU","PSC","DDE",1
2009,"LAU","SSC","B1P",629
2009,"LAU","SSC","MDE",28
2008,"LAU","ABS","B1P",106
2008,"LAU","ABS","MDE",18
2008,"LAU","ABS","DDE",1
2008,"LAU","BCO","B1P",280
2008,"LAU","BCO","MDE",90
2008,"LAU","CSC","B1P",37
2008,"LAU","EDU","B1P",313
2008,"LAU","ENG","B1P",22
2008,"LAU","ENG","MDE",7
2008,"LAU","FAA","B1P",29
2008,"LAU","HUM","B1P",292
2008,"LAU","HUM","MDE",5
2008,"LAU","KRP","B1P",109
2008,"LAU","MAT","B1P",14
2008,"LAU","NUR","B1P",132
2008,"LAU","NUR","MDE",7
2008,"LAU","OAS","B1P",29
2008,"LAU","OAS","MDE",13
2008,"LAU","OHP","B1P",25
2008,"LAU","PSC","B1P",40
2008,"LAU","PSC","MDE",13
2008,"LAU","SSC","B1P",662
2008,"LAU","SSC","MDE",28
2007,"LAU","ABS","B1P",180
2007,"LAU","ABS","MDE",15
2007,"LAU","BCO","B1P",235
2007,"LAU","BCO","MDE",83
2007,"LAU","CSC","B1P",28
2007,"LAU","EDU","B1P",247
2007,"LAU","ENG","B1P",13
2007,"LAU","ENG","MDE",5
2007,"LAU","FAA","B1P",29
2007,"LAU","HUM","B1P",298
2007,"LAU","HUM","MDE",3
2007,"LAU","KRP","B1P",118
2007,"LAU","MAT","B1P",18
2007,"LAU","NUR","B1P",100
2007,"LAU","NUR","MDE",1
2007,"LAU","OAS","B1P",31
2007,"LAU","OAS","MDE",16
2007,"LAU","OHP","B1P",30
2007,"LAU","PSC","B1P",37
2007,"LAU","PSC","MDE",12
2007,"LAU","SSC","B1P",718
2007,"LAU","SSC","MDE",15
2006,"LAU","ABS","B1P",85
2006,"LAU","ABS","MDE",11
2006,"LAU","BCO","B1P",168
2006,"LAU","BCO","MDE",83
2006,"LAU","CSC","B1P",30
2006,"LAU","EDU","B1P",213
2006,"LAU","ENG","B1P",8
2006,"LAU","ENG","MDE",10
2006,"LAU","FAA","B1P",22
2006,"LAU","HUM","B1P",228
2006,"LAU","HUM","MDE",5
2006,"LAU","KRP","B1P",91
2006,"LAU","MAT","B1P",10
2006,"LAU","NUR","B1P",74
2006,"LAU","NUR","MDE",1
2006,"LAU","OAS","B1P",33
2006,"LAU","OAS","MDE",12
2006,"LAU","OHP","B1P",14
2006,"LAU","PSC","B1P",25
2006,"LAU","PSC","MDE",16
2006,"LAU","SSC","B1P",599
2006,"LAU","SSC","MDE",22
2005,"LAU","ABS","B1P",105
2005,"LAU","ABS","MDE",16
2005,"LAU","BCO","B1P",152
2005,"LAU","BCO","MDE",54
2005,"LAU","CSC","B1P",17
2005,"LAU","EDU","B1P",195
2005,"LAU","ENG","B1P",9
2005,"LAU","ENG","MDE",4
2005,"LAU","FAA","B1P",16
2005,"LAU","HUM","B1P",178
2005,"LAU","HUM","MDE",2
2005,"LAU","KRP","B1P",99
2005,"LAU","MAT","B1P",10
2005,"LAU","NUR","B1P",115
2005,"LAU","OAS","B1P",19
2005,"LAU","OAS","MDE",9
2005,"LAU","OHP","B1P",15
2005,"LAU","PSC","B1P",18
2005,"LAU","PSC","MDE",9
2005,"LAU","SSC","B1P",474
2005,"LAU","SSC","MDE",21
2015,"MCM","ABS","B1P",743
2015,"MCM","ABS","MDE",37
2015,"MCM","ABS","DDE",24
2015,"MCM","BCO","B1P",542
2015,"MCM","BCO","MDE",329
2015,"MCM","BCO","DDE",12
2015,"MCM","CSC","B1P",41
2015,"MCM","ENG","B1P",835
2015,"MCM","ENG","MDE",240
2015,"MCM","ENG","DDE",58
2015,"MCM","FAA","B1P",85
2015,"MCM","HUM","B1P",474
2015,"MCM","HUM","MDE",96
2015,"MCM","HUM","DDE",25
2015,"MCM","KRP","B1P",174
2015,"MCM","KRP","MDE",13
2015,"MCM","KRP","DDE",6
2015,"MCM","MAT","B1P",81
2015,"MCM","MAT","MDE",44
2015,"MCM","MED","B1P",425
2015,"MCM","MED","MDE",77
2015,"MCM","MED","DDE",46
2015,"MCM","NUR","B1P",475
2015,"MCM","NUR","MDE",27
2015,"MCM","NUR","DDE",6
2015,"MCM","OAS","B1P",59
2015,"MCM","OAS","MDE",12
2015,"MCM","OHP","B1P",133
2015,"MCM","OHP","MDE",140
2015,"MCM","PSC","B1P",114
2015,"MCM","PSC","MDE",16
2015,"MCM","PSC","DDE",33
2015,"MCM","SSC","B1P",1115
2015,"MCM","SSC","MDE",121
2015,"MCM","SSC","DDE",28
2015,"MCM","THE","B1P",29
2015,"MCM","TRE","MDE",149
2015,"MCM","TRE","DDE",7
2014,"MCM","ABS","B1P",408
2014,"MCM","ABS","MDE",51
2014,"MCM","ABS","DDE",26
2014,"MCM","BCO","B1P",465
2014,"MCM","BCO","MDE",260
2014,"MCM","BCO","DDE",8
2014,"MCM","CSC","B1P",31
2014,"MCM","CSC","MDE",22
2014,"MCM","ENG","B1P",741
2014,"MCM","ENG","MDE",195
2014,"MCM","ENG","DDE",45
2014,"MCM","FAA","B1P",81
2014,"MCM","HUM","B1P",525
2014,"MCM","HUM","MDE",89
2014,"MCM","HUM","DDE",19
2014,"MCM","KRP","B1P",189
2014,"MCM","KRP","MDE",16
2014,"MCM","KRP","DDE",9
2014,"MCM","MAT","B1P",83
2014,"MCM","MAT","MDE",29
2014,"MCM","MAT","DDE",6
2014,"MCM","MED","B1P",425
2014,"MCM","MED","MDE",87
2014,"MCM","MED","DDE",48
2014,"MCM","NUR","B1P",447
2014,"MCM","NUR","MDE",28
2014,"MCM","OAS","B1P",352
2014,"MCM","OAS","MDE",15
2014,"MCM","OHP","B1P",137
2014,"MCM","OHP","MDE",97
2014,"MCM","PSC","B1P",106
2014,"MCM","PSC","MDE",25
2014,"MCM","PSC","DDE",23
2014,"MCM","SSC","B1P",1074
2014,"MCM","SSC","MDE",116
2014,"MCM","SSC","DDE",34
2014,"MCM","THE","B1P",41
2014,"MCM","TRE","MDE",149
2014,"MCM","TRE","DDE",7
2013,"MCM","ABS","B1P",445
2013,"MCM","ABS","MDE",48
2013,"MCM","ABS","DDE",21
2013,"MCM","BCO","B1P",475
2013,"MCM","BCO","MDE",221
2013,"MCM","BCO","DDE",11
2013,"MCM","CSC","B1P",33
2013,"MCM","CSC","MDE",10
2013,"MCM","ENG","B1P",743
2013,"MCM","ENG","MDE",253
2013,"MCM","ENG","DDE",38
2013,"MCM","FAA","B1P",94
2013,"MCM","HUM","B1P",494
2013,"MCM","HUM","MDE",102
2013,"MCM","HUM","DDE",24
2013,"MCM","KRP","B1P",204
2013,"MCM","KRP","MDE",11
2013,"MCM","KRP","DDE",7
2013,"MCM","MAT","B1P",73
2013,"MCM","MAT","MDE",44
2013,"MCM","MAT","DDE",8
2013,"MCM","MED","B1P",434
2013,"MCM","MED","MDE",75
2013,"MCM","MED","DDE",54
2013,"MCM","NUR","B1P",462
2013,"MCM","NUR","MDE",26
2013,"MCM","OAS","B1P",362
2013,"MCM","OAS","MDE",16
2013,"MCM","OHP","B1P",135
2013,"MCM","OHP","MDE",83
2013,"MCM","PSC","B1P",98
2013,"MCM","PSC","MDE",21
2013,"MCM","PSC","DDE",21
2013,"MCM","SSC","B1P",1163
2013,"MCM","SSC","MDE",123
2013,"MCM","SSC","DDE",45
2013,"MCM","THE","B1P",29
2013,"MCM","TRE","MDE",149
2012,"MCM","ABS","B1P",435
2012,"MCM","ABS","MDE",50
2012,"MCM","ABS","DDE",28
2012,"MCM","BCO","B1P",514
