"TaskCode","NOC","Skill","SkillLevel","EducationTrainingLevel"
"560","1114","S13","L2","A"
"561","1114","S13","L2","A"
"562","1114","S13","L3","A"
"563","1114","S13","L3","A"
"564","1114","S13","L3","A"
"565","1114","S14","L1","A"
"566","1114","S14","L2","A"
"567","1114","S14","L3","A"
"568","1114","S14","L4","A"
"569","1114","S14","L4","A"
"570","1114","S14","L4","A"
"571","1114","S6","L3","A"
"572","1114","S11","L2","A"
"573","1114","S11","L2","A"
"574","1114","S11","L3","A"
"575","1114","S11","L3","A"
"576","1114","S11","L4","A"
"577","1114","S11","L4","A"
"578","1114","S11","L4","A"
"579","1114","S1","L3","A"
"580","1114","S1","L3","A"
"581","1114","S7","L2","A"
"582","1114","S7","L2","A"
"583","1114","S15","L2",
"584","1114","S15","L3",
"585","1114","S15","L3",
"586","1114","S15","L4",
"587","1121","S1","L4","A"
"2","1121","S1","L4","A"
"3","1121","S2","L2","A"
"4","1121","S2","L3","A"
"5","1121","S2","L3","A"
"6","1121","S2","L4","A"
"7","1121","S3","L1","A"
"8","1121","S3","L2","A"
"9","1121","S3","L3","A"
"10","1121","S3","L3","A"
"11","1121","S3","L4","A"
"12","1121","S3","L4","A"
"588","1121","S4","L4","A"
"14","1121","S7","L3","A"
"15","1121","S7","L3","A"
"16","1121","S8","L2","A"
"17","1121","S8","L3","A"
"18","1121","S8","L3","A"
"19","1121","S8","L3","A"
"589","1121","S8","L3","A"
"21","1121","S8","L3","A"
"22","1121","S8","L3","A"
"23","1121","S8","L3","A"
"24","1121","S8","L4","A"
"25","1121","S9","L2","A"
"590","1121","S9","L3","A"
"591","1121","S9","L4","A"
"28","1121","S9","L4","A"
"592","1121","S9","L4","A"
"30","1121","S10","L2","A"
"31","1121","S10","L2","A"
"32","1121","S10","L3","A"
"33","1121","S10","L3","A"
"34","1121","S10","L3","A"
"35","1121","S10","L3","A"
"593","1121","S10","L4","A"
"594","1121","S10","L4","A"
"38","1121","S10","L4","A"
"39","1121","S10","L5","A"
"40","1121","S11","L2","A"
"41","1121","S11","L3","A"
"42","1121","S11","L3","A"
"43","1121","S11","L3","A"
"44","1121","S11","L4","A"
"53","1121","S13","L1","A"
"57","1121","S13","L1","A"
"54","1121","S13","L2","A"
"55","1121","S13","L3","A"
"56","1121","S13","L3","A"
"58","1121","S14","L3","A"
"59","1121","S14","L4","A"
"60","1121","S14","L4","A"
"61","1121","S14","L4","A"
"62","1121","S14","L4","A"
"63","1121","S14","L4","A"
"64","1121","S14","L4","A"
"65","1121","S14","L4","A"
"595","1121","S12","L1","A"
"596","1121","S12","L1","A"
"597","1121","S12","L2","A"
"598","1121","S12","L2","A"
"599","1121","S12","L2","A"
"600","1121","S12","L2","A"
"601","1121","S12","L2","A"
"602","1121","S12","L2","A"
"603","1122","S10","L1","A"
"604","1122","S10","L1","A"
"605","1122","S10","L2","A"
"606","1122","S10","L2","A"
"607","1122","S10","L3","A"
"608","1122","S10","L3","A"
"609","1122","S10","L4","A"
"610","1122","S10","L4","A"
"611","1122","S13","L1","A"
"612","1122","S13","L2","A"
"613","1122","S13","L3","A"
"614","1122","S13","L3","A"
"615","1122","S13","L3","A"
"616","1122","S13","L4","A"
"617","1122","S14","L1","A"
"618","1122","S14","L1","A"
"619","1122","S14","L2","A"
"620","1122","S14","L2","A"
"621","1122","S14","L3","A"
"622","1122","S14","L4","A"
"623","1122","S14","L4","A"
"624","1122","S8","L1","A"
"625","1122","S8","L2","A"
"626","1122","S8","L2","A"
"627","1122","S8","L3","A"
"628","1122","S8","L4","A"
"629","1122","S8","L4","A"
"630","1122","S8","L4","A"
"631","1122","S9","L2","A"
"632","1122","S9","L2","A"
"633","1122","S9","L2","A"
"634","1122","S9","L3","A"
"635","1122","S2","L2","A"
"636","1122","S2","L2","A"
"637","1122","S2","L3","A"
"638","1122","S2","L3","A"
"639","1122","S4","L3","A"
"640","1122","S3","L2","A"
"641","1122","S3","L3","A"
"642","1122","S3","L4","A"
"643","1122","S12","L2","A"
"644","1122","S12","L2","A"
"645","1122","S12","L3","A"
"646","1122","S12","L3","A"
"647","1122","S12","L3","A"
"648","1122","S12","L3","A"
"649","1122","S12","L3","A"
"650","1122","S12","L4","A"
"651","1122","S6","L2","A"
"652","1122","S6","L3","A"
"653","1122","S11","L3","A"
"654","1122","S11","L4","A"
"655","1122","S5","L1","A"
"656","1122","S5","L2","A"
"657","1122","S5","L2","A"
"658","1122","S5","L2","A"
"659","1122","S1","L3","A"
"660","1122","S1","L4","A"
"661","1122","S1","L5","A"
"662","1122","S1","L5","A"
"663","1122","S7","L3","A"
"664","1122","S15","L3",
"665","1122","S15","L3",
"666","1122","S15","L3",
"667","1122","S15","L4",
"668","1122","S15","L4",
"669","1222","S4","L3","B"
"670","1222","S8","L2","B"
"671","1222","S6","L3","B"
"672","1222","S6","L2","B"
"673","1222","S1","L3","B"
"674","1222","S13","L2","B"
"675","1222","S12","L2","B"
"676","1222","S9","L2","B"
"677","1222","S2","L2","B"
"678","1222","S8","L2","B"
"679","1222","S12","L2","B"
"680","1222","S13","L3","B"
"681","1222","S7","L2","B"
"682","1222","S8","L3","B"
"683","1222","S12","L2","B"
"684","1222","S8","L2","B"
"685","1222","S3","L3","B"
"686","1222","S9","L1","B"
"687","1222","S8","L1","B"
"688","1222","S13","L2","B"
"689","1222","S13","L1","B"
"690","1222","S11","L2","B"
"691","1222","S13","L3","B"
"692","1222","S10","L3","B"
"693","1222","S10","L2","B"
"694","1222","S10","L4","B"
"695","1222","S10","L3","B"
"696","1222","S10","L3","B"
"697","1222","S10","L1","B"
"698","1222","S10","L4","B"
"699","1222","S10","L2","B"
"700","1222","S9","L3","B"
"701","1222","S11","L3","B"
"702","1222","S11","L2","B"
"703","1222","S2","L2","B"
"704","1222","S14","L3","B"
"705","1222","S5","L1","B"
"706","1222","S12","L2","B"
"707","1222","S12","L2","B"
"708","1222","S12","L2","B"
"709","1222","S12","L3","B"
"710","1222","S12","L2","B"
"711","1222","S14","L2","B"
"712","1222","S14","L2","B"
"713","1222","S14","L4","B"
"714","1222","S14","L1","B"
"715","1222","S14","L4","B"
"716","1222","S15","L2",
"717","1222","S15","L2",
"718","1222","S15","L3",
"719","1223","S10","L2","B"
"720","1223","S10","L2","B"
"721","1223","S10","L2","B"
"722","1223","S10","L2","B"
"723","1223","S10","L3","B"
"724","1223","S10","L3","B"
"725","1223","S10","L3","B"
"726","1223","S10","L3","B"
"727","1223","S10","L3","B"
"728","1223","S13","L2","B"
"729","1223","S13","L2","B"
"730","1223","S13","L2","B"
"731","1223","S13","L2","B"
"732","1223","S14","L1","B"
"733","1223","S14","L2","B"
"734","1223","S14","L2","B"
"735","1223","S14","L2","B"
"736","1223","S14","L3","B"
"737","1223","S14","L3","B"
"738","1223","S8","L2","B"
"739","1223","S8","L2","B"
"740","1223","S8","L2","B"
"741","1223","S8","L2","B"
"742","1223","S8","L3","B"
"743","1223","S8","L3","B"
"744","1223","S8","L3","B"
"745","1223","S9","L1","B"
"746","1223","S9","L1","B"
"747","1223","S9","L2","B"
"748","1223","S2","L1","B"
"749","1223","S2","L1","B"
"750","1223","S2","L2","B"
"751","1223","S2","L2","B"
"752","1223","S2","L2","B"
"753","1223","S4","L2","B"
"754","1223","S3","L2","B"
"755","1223","S12","L2","B"
"756","1223","S12","L2","B"
"757","1223","S12","L2","B"
"758","1223","S12","L2","B"
"759","1223","S12","L2","B"
"760","1223","S12","L3","B"
"761","1223","S6","L1","B"
"762","1223","S6","L2","B"
"763","1223","S11","L2","B"
"764","1223","S11","L2","B"
"765","1223","S11","L2","B"
"766","1223","S5","L1","B"
"767","1223","S5","L2","B"
"768","1223","S1","L1","B"
"769","1223","S1","L1","B"
"770","1223","S1","L3","B"
"771","1223","S7","L2","B"
"772","1223","S7","L3","B"
"773","1223","S15","L1",
"774","1223","S15","L2",
"775","1223","S15","L2",
"776","1223","S15","L3",
"777","1223","S15","L3",
"778","1224","S10","L2","B"
"779","1224","S10","L2","B"
"780","1224","S10","L3","B"
"781","1224","S10","L4","B"
"782","1224","S10","L4","B"
"783","1224","S13","L2","B"
"784","1224","S13","L2","B"
"785","1224","S13","L3","B"
"786","1224","S13","L3","B"
"787","1224","S14","L1","B"
"788","1224","S14","L1","B"
"789","1224","S14","L2","B"
"790","1224","S14","L3","B"
"791","1224","S14","L3","B"
"792","1224","S8","L1","B"
"793","1224","S8","L2","B"
"794","1224","S8","L3","B"
"795","1224","S8","L3","B"
"796","1224","S8","L3","B"
"797","1224","S9","L2","B"
"798","1224","S9","L2","B"
"799","1224","S2","L2","B"
"800","1224","S2","L2","B"
"801","1224","S4","L3","B"
"802","1224","S3","L2","B"
"803","1224","S3","L3","B"
"804","1224","S12","L2","B"
"805","1224","S12","L2","B"
"806","1224","S12","L2","B"
"807","1224","S12","L2","B"
"808","1224","S12","L2","B"
"809","1224","S12","L3","B"
"810","1224","S6","L3","B"
"811","1224","S11","L2","B"
"812","1224","S11","L2","B"
"813","1224","S5","L2","B"
"814","1224","S5","L3","B"
"815","1224","S11","L3","B"
"816","1224","S11","L3","B"
"817","1224","S5","L1","B"
"818","1224","S5","L3","B"
"819","1224","S1","L2","B"
"820","1224","S7","L2","B"
"821","1224","S15","L2",
"822","1224","S15","L3",
"823","1226","S1","L3","B"
"824","1226","S2","L1","B"
"825","1226","S2","L2","B"
"826","1226","S2","L3","B"
"827","1226","S2","L3","B"
"828","1226","S2","L3","B"
"829","1226","S2","L3","B"
"830","1226","S3","L1","B"
"831","1226","S3","L2","B"
"832","1226","S3","L2","B"
"833","1226","S3","L3","B"
"834","1226","S4","L4","B"
"835","1226","S5","L1","B"
"836","1226","S6","L2","B"
"837","1226","S7","L1","B"
"838","1226","S7","L3","B"
"839","1226","S8","L1","B"
"840","1226","S8","L2","B"
"841","1226","S8","L3","B"
"842","1226","S8","L2","B"
"843","1226","S8","L2","B"
"844","1226","S8","L3","B"
"845","1226","S8","L3","B"
"846","1226","S8","L3","B"
"847","1226","S8","L3","B"
"848","1226","S8","L3","B"
"849","1226","S8","L3","B"
"850","1226","S9","L2","B"
"851","1226","S9","L2","B"
"852","1226","S9","L2","B"
"853","1226","S9","L2","B"
"854","1226","S9","L2","B"
"855","1226","S9","L2","B"
"856","1226","S9","L3","B"
"857","1226","S10","L2","B"
"858","1226","S10","L2","B"
"859","1226","S10","L3","B"
"860","1226","S10","L3","B"
"861","1226","S10","L3","B"
"862","1226","S10","L3","B"
"863","1226","S11","L3","B"
"864","1226","S12","L1","B"
"865","1226","S12","L2","B"
"866","1226","S12","L2","B"
"867","1226","S12","L2","B"
"868","1226","S12","L2","B"
"50","1226","S12","L2","B"
"869","1226","S12","L3","B"
"870","1226","S12","L1","B"
"871","1226","S12","L3","B"
"872","1226","S13","L1","B"
"873","1226","S13","L2","B"
"874","1226","S13","L2","B"
"875","1226","S13","L2","B"
"876","1226","S14","L2","B"
"877","1226","S14","L2","B"
"878","1226","S14","L3","B"
"879","1226","S14","L3","B"
"880","1226","S14","L5","B"
"881","1226","S14","L4","B"
"882","1226","S14","L5","B"
"883","1226","S14","L5","B"
"884","1228","S1","L2","B"
"885","1228","S2","L2","B"
"886","1228","S2","L3","B"
"887","1228","S3","L2","B"
"888","1228","S3","L3","B"
"889","1228","S4","L3","B"
"890","1228","S5","L1","B"
"891","1228","S5","L3","B"
"892","1228","S6","L1","B"
"893","1228","S6","L2","B"
"894","1228","S7","L2","B"
"895","1228","S8","L2","B"
"896","1228","S8","L2","B"
"897","1228","S8","L3","B"
"898","1228","S8","L3","B"
"899","1228","S8","L3","B"
"900","1228","S8","L4","B"
"901","1228","S8","L4","B"
"902","1228","S9","L2","B"
"903","1228","S9","L2","B"
"904","1228","S9","L3","B"
"905","1228","S10","L1","B"
"906","1228","S10","L2","B"
"907","1228","S10","L2","B"
"908","1228","S10","L3","B"
"909","1228","S10","L3","B"
"910","1228","S10","L3","B"
"911","1228","S10","L3","B"
"912","1228","S10","L4","B"
"913","1228","S10","L5","B"
"914","1228","S11","L2","B"
"915","1228","S11","L3","B"
"916","1228","S11","L3","B"
"917","1228","S11","L4","B"
"918","1228","S12","L2","B"
"919","1228","S12","L2","B"
"920","1228","S12","L2","B"
"921","1228","S12","L2","B"
"922","1228","S12","L2","B"
"923","1228","S12","L2","B"
"924","1228","S12","L3","B"
"925","1228","S13","L2","B"
"926","1228","S13","L2","B"
"927","1228","S13","L3","B"
"928","1228","S13","L3","B"
"929","1228","S13","L3","B"
"930","1228","S13","L3","B"
"931","1228","S14","L2","B"
"932","1228","S14","L2","B"
"933","1228","S14","L2","B"
"934","1228","S14","L3","B"
"935","1228","S14","L4","B"
"936","1228","S15","L2",
"937","1228","S15","L3",
"938","1228","S15","L3",
"939","1228","S15","L3",
"940","1228","S15","L4",
"941","1231","S10","L1","B"
"942","1231","S10","L2","B"
"943","1231","S10","L2","B"
"944","1231","S10","L3","B"
"945","1231","S10","L3","B"
"946","1231","S10","L3","B"
"947","1231","S14","L1","B"
"948","1231","S14","L2","B"
"949","1231","S14","L2","B"
"950","1231","S14","L3","B"
"951","1231","S14","L3","B"
"952","1231","S13","L1","B"
"953","1231","S13","L2","B"
"954","1231","S13","L3","B"
"955","1231","S13","L3","B"
"956","1231","S12","L2","B"
"957","1231","S12","L2","B"
"958","1231","S12","L2","B"
"959","1231","S12","L3","B"
"960","1231","S12","L3","B"
"961","1231","S12","L4","B"
"962","1231","S8","L1","B"
"963","1231","S8","L2","B"
"964","1231","S8","L2","B"
"965","1231","S8","L2","B"
"966","1231","S8","L2","B"
"967","1231","S8","L3","B"
"968","1231","S8","L3","B"
"969","1231","S6","L3","B"
"970","1231","S11","L2","B"
"971","1231","S11","L2","B"
"972","1231","S11","L3","B"
"973","1231","S11","L3","B"
"974","1231","S11","L3","B"
"975","1231","S11","L4","B"
"976","1231","S11","L4","B"
"977","1231","S11","L4","B"
"978","1231","S1","L3","B"
"979","1231","S7","L1","B"
"980","1231","S7","L2","B"
"981","1231","S4","L3","B"
"982","1231","S4","L3","B"
"983","1231","S2","L2","B"
"984","1231","S2","L2","B"
"985","1231","S2","L2","B"
"986","1231","S2","L2","B"
"987","1231","S2","L3","B"
"988","1231","S2","L3","B"
"989","1231","S9","L2","B"
"990","1231","S9","L2","B"
"991","1231","S9","L3","B"
"992","1231","S9","L3","B"
"993","1231","S3","L3","B"
"994","1231","S3","L3","B"
"995","1231","S15","L2",
"996","1231","S15","L3",
"997","1231","S15","L3",
"998","1232","S10","L1","B"
"999","1232","S10","L2","B"
"1000","1232","S10","L2","B"
"1001","1232","S10","L2","B"
"1002","1232","S10","L3","B"
"1003","1232","S10","L3","B"
"1004","1232","S13","L1","B"
"1005","1232","S13","L2","B"
"1006","1232","S13","L2","B"
"1007","1232","S13","L3","B"
"1008","1232","S13","L3","B"
"1009","1232","S13","L4","B"
"1010","1232","S14","L1","B"
"1011","1232","S14","L2","B"
"1012","1232","S14","L2","B"
"1013","1232","S14","L3","B"
"1014","1232","S14","L3","B"
"1015","1232","S14","L3","B"
"1016","1232","S8","L2","B"
"1017","1232","S8","L3","B"
"1018","1232","S8","L3","B"
"1019","1232","S8","L3","B"
"1020","1232","S8","L3","B"
"1021","1232","S8","L3","B"
"1022","1232","S9","L1","B"
"1023","1232","S9","L1","B"
"1024","1232","S9","L2","B"
"1025","1232","S9","L3","B"
"1026","1232","S2","L1","B"
"1027","1232","S2","L2","B"
"1028","1232","S2","L3","B"
"1029","1232","S2","L3","B"
"1030","1232","S4","L3","B"
"1031","1232","S3","L2","B"
"1032","1232","S3","L3","B"
"1033","1232","S12","L2","B"
"1034","1232","S12","L2","B"
"1035","1232","S12","L2","B"
"1036","1232","S12","L3","B"
"1037","1232","S12","L3","B"
"1038","1232","S12","L3","B"
"1039","1232","S11","L2","B"
"1040","1232","S11","L2","B"
"1041","1232","S11","L2","B"
"1042","1232","S11","L2","B"
"1043","1232","S11","L3","B"
"1044","1232","S11","L3","B"
"1045","1232","S11","L4","B"
"1046","1232","S1","L2","B"
"1047","1232","S1","L2","B"
"1048","1232","S1","L3","B"
"1049","1232","S1","L3","B"
"1050","1232","S7","L1","B"
"1051","1232","S15","L2",
"1052","1232","S15","L2",
"1053","1232","S15","L3",
"1054","1232","S15","L3",
"1055","1236","S10","L1","B"
"1056","1236","S10","L2","B"
"1057","1236","S10","L2","B"
"1058","1236","S10","L2","B"
"1059","1236","S10","L3","B"
"1060","1236","S10","L4","B"
"1061","1236","S13","L1","B"
"1062","1236","S13","L2","B"
"1063","1236","S13","L2","B"
"1064","1236","S13","L3","B"
"1065","1236","S13","L3","B"
"1066","1236","S13","L4","B"
"1067","1236","S13","L4","B"
"1068","1236","S14","L1","B"
"1069","1236","S14","L2","B"
"1070","1236","S14","L3","B"
"1071","1236","S14","L3","B"
"1072","1236","S14","L3","B"
"1073","1236","S14","L4","B"
"1074","1236","S8","L1","B"
"1075","1236","S8","L2","B"
"1076","1236","S8","L2","B"
"1077","1236","S8","L3","B"
"1078","1236","S8","L3","B"
"1079","1236","S8","L3","B"
"1080","1236","S8","L4","B"
"1081","1236","S9","L1","B"
"1082","1236","S9","L2","B"
"1083","1236","S9","L3","B"
"1084","1236","S2","L2","B"
"1085","1236","S2","L2","B"
"1086","1236","S2","L2","B"
"1087","1236","S2","L3","B"
"1088","1236","S2","L3","B"
"1089","1236","S4","L3","B"
"1090","1236","S3","L3","B"
"1091","1236","S12","L2","B"
"1092","1236","S12","L2","B"
"1093","1236","S12","L3","B"
"1094","1236","S12","L3","B"
"1095","1236","S12","L3","B"
"1096","1236","S12","L3","B"
"1097","1236","S12","L3","B"
"1098","1236","S6","L3","B"
"1099","1236","S11","L3","B"
"1100","1236","S11","L3","B"
"1101","1236","S5","L2","B"
"1102","1236","S5","L3","B"
"1103","1236","S1","L3","B"
"1104","1236","S7","L2","B"
"1105","1236","S7","L3","B"
"1106","1236","S15","L2",
"1107","1236","S15","L3",
"1108","1236","S15","L3",
"1109","1236","S15","L3",
"1110","1241","S10","L1","B"
"1111","1241","S10","L1","B"
"1112","1241","S10","L2","B"
"1113","1241","S10","L2","B"
"1114","1241","S10","L2","B"
"1115","1241","S10","L3","B"
"1116","1241","S10","L3","B"
"1117","1241","S10","L3","B"
"1118","1241","S13","L1","B"
"1119","1241","S13","L2","B"
"1120","1241","S13","L2","B"
"1121","1241","S13","L2","B"
"1122","1241","S14","L1","B"
"1123","1241","S14","L1","B"
"1124","1241","S14","L2","B"
"1125","1241","S14","L2","B"
"1126","1241","S14","L3","B"
"1127","1241","S14","L3","B"
"1128","1241","S14","L3","B"
"1129","1241","S14","L3","B"
"1130","1241","S8","L1","B"
"1131","1241","S8","L1","B"
"1132","1241","S8","L2","B"
"1133","1241","S8","L2","B"
"1134","1241","S8","L2","B"
"1135","1241","S8","L3","B"
"1136","1241","S9","L1","B"
"1137","1241","S9","L2","B"
"1138","1241","S9","L2","B"
"1139","1241","S9","L2","B"
"1140","1241","S9","L2","B"
"1141","1241","S2","L1","B"
"1142","1241","S2","L2","B"
"1143","1241","S4","L2","B"
"1144","1241","S3","L1","B"
"1145","1241","S3","L2","B"
"1146","1241","S12","L2","B"
"1147","1241","S12","L2","B"
"1148","1241","S12","L2","B"
"1149","1241","S12","L3","B"
"1150","1241","S12","L3","B"
"1151","1241","S12","L3","B"
"1152","1241","S12","L4","B"
"1153","1241","S6","L2","B"
"1154","1241","S6","L3","B"
"1155","1241","S11","L1","B"
"1156","1241","S11","L2","B"
"1157","1241","S11","L2","B"
"1158","1241","S11","L3","B"
"1159","1241","S5","L1","B"
"1160","1241","S1","L1","B"
"1161","1241","S7","L1","B"
"1162","1241","S7","L1","B"
"1163","1241","S15","L1",
"1164","1241","S15","L2",
"1165","1241","S15","L3",
"1166","1242","S10","L1","B"
"1167","1242","S10","L2","B"
"1168","1242","S10","L3","B"
"1169","1242","S10","L3","B"
"1170","1242","S10","L4","B"
"1171","1242","S10","L4","B"
"1172","1242","S14","L1","B"
"1173","1242","S14","L2","B"
"1174","1242","S14","L2","B"
"1175","1242","S14","L2","B"
"1176","1242","S14","L3","B"
"1177","1242","S14","L3","B"
"1178","1242","S13","L1","B"
"1179","1242","S13","L1","B"
"1180","1242","S13","L2","B"
"1181","1242","S13","L2","B"
"1182","1242","S13","L3","B"
"1183","1242","S13","L3","B"
"1184","1242","S12","L2","B"
"1185","1242","S12","L2","B"
"1186","1242","S12","L2","B"
"1187","1242","S12","L3","B"
"1188","1242","S12","L3","B"
"1189","1242","S12","L3","B"
"1190","1242","S8","L1","B"
"1191","1242","S8","L2","B"
"1192","1242","S8","L2","B"
"1193","1242","S8","L2","B"
"1194","1242","S8","L2","B"
"1195","1242","S8","L2","B"
"1196","1242","S6","L1","B"
"1197","1242","S6","L1","B"
"1198","1242","S6","L2","B"
"1199","1242","S6","L3","B"
"1200","1242","S11","L1","B"
"1201","1242","S11","L2","B"
"1202","1242","S11","L3","B"
"1203","1242","S11","L3","B"
"1204","1242","S7","L2","B"
"1205","1242","S7","L2","B"
"1206","1242","S4","L2","B"
"1207","1242","S4","L2","B"
"1208","1242","S2","L1","B"
"1209","1242","S9","L1","B"
"1210","1242","S9","L1","B"
"1211","1242","S9","L2","B"
